183 1806 11100001110 11100 1110 0.0123692
184 1811 11100010011 11100 10011 0.0392243
185 1813 11100010101 11100 10101 0.000948436
186 1814 11100010110 11100 10110 0.00289382
187 1817 11100011001 11100 11001 -0.002482
188 1818 11100011010 11100 11010 -0.0121043
189 1820 11100011100 11100 11100 -0.000109667
190 1827 11100100011 11100 100011 0.206585
191 1829 11100100101 11100 100101 0.0392243
192 1830 11100100110 11100 100110 0.00787954
193 1833 11100101001 11100 101001 -0.00771501
194 1834 11100101010 11100 101010 -0.0726309
195 1836 11100101100 11100 101100 -0.0121043
196 1841 11100110001 11100 110001 0.0396146
197 1842 11100110010 11100 110010 -0.00771501
198 1844 11100110100 11100 110100 -0.002482
199 1848 11100111000 11100 111000 0.0113522
200 2247 100011000111 100011 111 0.0113522
201 2251 100011001011 100011 1011 -0.002482
202 2253 100011001101 100011 1101 -0.00771501
203 2254 100011001110 100011 1110 0.0396146
204 2259 100011010011 100011 10011 -0.0121043
205 2261 100011010101 100011 10101 -0.0726309
206 2262 100011010110 100011 10110 -0.00771501
207 2265 100011011001 100011 11001 0.00787954
208 2266 100011011010 100011 11010 0.0392243
209 2268 100011011100 100011 11100 0.206585
210 2275 100011100011 100011 100011 -0.000109667
211 2277 100011100101 100011 100101 -0.0121043
212 2278 100011100110 100011 100110 -0.002482
213 2281 100011101001 100011 101001 0.00289382
214 2282 100011101010 100011 101010 0.000948436
215 2284 100011101100 100011 101100 0.0392243
216 2289 100011110001 100011 110001 0.0123692
217 2290 100011110010 100011 110010 0.00289382
218 2292 100011110100 100011 110100 0.00787954
219 2296 100011111000 100011 111000 0.0341124
220 2375 100101000111 100101 111 -8.9469e-05
221 2379 100101001011 100101 1011 -0.0125552
222 2381 100101001101 100101 1101 -0.00496401
223 2382 100101001110 100101 1110 -0.00771501
224 2387 100101010011 100101 10011 -0.0386162
225 2389 100101010101 100101 10101 -0.0135939
226 2390 100101010110 100101 10110 -0.00756904
227 2393 100101011001 100101 11001 0.0276725
228 2394 100101011010 100101 11010 0.158248
229 2396 100101011100 100101 11100 0.0392243
230 2403 100101100011 100101 100011 -0.0121043
231 2405 100101100101 100101 100101 -0.00301693
232 2406 100101100110 100101 100110 -0.00148959
233 2409 100101101001 100101 101001 0.0112536
234 2410 100101101010 100101 101010 0.0667535
235 2412 100101101100 100101 101100 0.0123006
236 2417 100101110001 100101 110001 0.00289382
237 2418 100101110010 100101 110010 0.0157234
238 2420 100101110100 100101 110100 0.00280435
239 2424 100101111000 100101 111000 -0.00477519
240 2439 100110000111 100110 111 0.000193301
241 2443 100110001011 100110 1011 -0.0182368
242 2445 100110001101 100110 1101 -0.0125552
243 2446 100110001110 100110 1110 -0.002482
244 2451 100110010011 100110 10011 -0.0125552
245 2453 100110010101 100110 10101 -0.0081238
246 2454 100110010110 100110 10110 -0.00148959
247 2457 100110011001 100110 11001 0.0676688
248 2458 100110011010 100110 11010 0.0276725
249 2460 100110011100 100110 11100 0.00787954
250 2467 100110100011 100110 100011 -0.002482
251 2469 100110100101 100110 100101 -0.00148959
252 2470 100110100110 100110 100110 -0.000277085
253 2473 100110101001 100110 101001 0.0276725
254 2474 100110101010 100110 101010 0.0114469
255 2476 100110101100 100110 101100 0.00280435
256 2481 100110110001 100110 110001 0.00787954
257 2482 100110110010 100110 110010 0.00280435
258 2484 100110110100 100110 110100 0.000647577
259 2488 100110111000 100110 111000 -0.000532966
260 2631 101001000111 101001 111 -0.00477519
261 2635 101001001011 101001 1011 0.00280435
262 2637 101001001101 101001 1101 0.0123006
263 2638 101001001110 101001 1110 0.0392243
264 2643 101001010011 101001 10011 0.0157234
265 2645 101001010101 101001 10101 0.0667535
266 2646 101001010110 101001 10110 0.158248
267 2649 101001011001 101001 11001 -0.00148959
268 2650 101001011010 101001 11010 -0.00756904
269 2652 101001011100 101001 11100 -0.00771501
270 2659 101001100011 101001 100011 0.00289382
271 2661 101001100101 101001 100101 0.0112536
272 2662 101001100110 101001 100110 0.0276725
273 2665 101001101001 101001 101001 -0.00301693
274 2666 101001101010 101001 101010 -0.0135939
275 2668 101001101100 101001 101100 -0.00496401
276 2673 101001110001 101001 110001 -0.0121043
277 2674 101001110010 101001 110010 -0.0386162
278 2676 101001110100 101001 110100 -0.0125552
279 2680 101001111000 101001 111000 -8.9469e-05
280 2695 101010000111 101010 111 -0.0576562
281 2699 101010001011 101010 1011 0.0114469
282 2701 101010001101 101010 1101 0.0667535
283 2702 101010001110 101010 1110 0.000948436
284 2707 101010010011 101010 10011 0.0667535
285 2709 101010010101 101010 10101 0.431342
286 2710 101010010110 101010 10110 0.0667535
287 2713 101010011001 101010 11001 -0.0081238
288 2714 101010011010 101010 11010 -0.0135939
289 2716 101010011100 101010 11100 -0.0726309
290 2723 101010100011 101010 100011 0.000948436
291 2725 101010100101 101010 100101 0.0667535
292 2726 101010100110 101010 100110 0.0114469
293 2729 101010101001 101010 101001 -0.0135939
294 2730 101010101010 101010 101010 -0.00340368
295 2732 101010101100 101010 101100 -0.0135939
296 2737 101010110001 101010 110001 -0.0726309
297 2738 101010110010 101010 110010 -0.0135939
298 2740 101010110100 101010 110100 -0.0081238
299 2744 101010111000 101010 111000 -0.0117216
300 2823 101100000111 101100 111 -0.00477519
301 2827 101100001011 101100 1011 0.0276725
302 2829 101100001101 101100 1101 0.0112536
303 2830 101100001110 101100 1110 0.00289382
304 2835 101100010011 101100 10011 0.158248
305 2837 101100010101 101100 10101 0.0667535
306 2838 101100010110 101100 10110 0.0157234
307 2841 101100011001 101100 11001 -0.0125552
308 2842 101100011010 101100 11010 -0.0386162
309 2844 101100011100 101100 11100 -0.0121043
310 2851 101100100011 101100 100011 0.0392243
311 2853 101100100101 101100 100101 0.0123006
312 2854 101100100110 101100 100110 0.00280435
313 2857 101100101001 101100 101001 -0.00496401
314 2858 101100101010 101100 101010 -0.0135939
315 2860 101100101100 101100 101100 -0.00301693
316 2865 101100110001 101100 110001 -0.00771501
317 2866 101100110010 101100 110010 -0.00756904
318 2868 101100110100 101100 110100 -0.00148959
319 2872 101100111000 101100 111000 -8.9469e-05
320 3143 110001000111 110001 111 0.0341124
321 3147 110001001011 110001 1011 0.00787954
322 3149 110001001101 110001 1101 0.0392243
323 3150 110001001110 110001 1110 0.206585
324 3155 110001010011 110001 10011 0.00289382
325 3157 110001010101 110001 10101 0.000948436
326 3158 110001010110 110001 10110 0.0392243
327 3161 110001011001 110001 11001 -0.002482
328 3162 110001011010 110001 11010 -0.00771501
329 3164 110001011100 110001 11100 0.0396146
330 3171 110001100011 110001 100011 0.0123692
331 3173 110001100101 110001 100101 0.00289382
332 3174 110001100110 110001 100110 0.00787954
333 3177 110001101001 110001 101001 -0.0121043
334 3178 110001101010 110001 101010 -0.0726309
335 3180 110001101100 110001 101100 -0.00771501
336 3185 110001110001 110001 110001 -0.000109667
337 3186 110001110010 110001 110010 -0.0121043
338 3188 110001110100 110001 110100 -0.002482
339 3192 110001111000 110001 111000 0.0113522
340 3207 110010000111 110010 111 -0.00477519
341 3211 110010001011 110010 1011 0.0276725
342 3213 110010001101 110010 1101 0.158248
343 3214 110010001110 110010 1110 0.0392243
344 3219 110010010011 110010 10011 0.0112536
345 3221 110010010101 110010 10101 0.0667535
346 3222 110010010110 110010 10110 0.0123006
347 3225 110010011001 110010 11001 -0.0125552
348 3226 110010011010 110010 11010 -0.00496401
349 3228 110010011100 110010 11100 -0.00771501
350 3235 110010100011 110010 100011 0.00289382
351 3237 110010100101 110010 100101 0.0157234
352 3238 110010100110 110010 100110 0.00280435
353 3241 110010101001 110010 101001 -0.0386162
354 3242 110010101010 110010 101010 -0.0135939
355 3244 110010101100 110010 101100 -0.00756904
356 3249 110010110001 110010 110001 -0.0121043
357 3250 110010110010 110010 110010 -0.00301693
358 3252 110010110100 110010 110100 -0.00148959
359 3256 110010111000 110010 111000 -8.9469e-05
360 3335 110100000111 110100 111 -0.000532966
361 3339 110100001011 110100 1011 0.0676688
362 3341 110100001101 110100 1101 0.0276725
363 3342 110100001110 110100 1110 0.00787954
364 3347 110100010011 110100 10011 0.0276725
365 3349 110100010101 110100 10101 0.0114469
366 3350 110100010110 110100 10110 0.00280435
367 3353 110100011001 110100 11001 -0.0182368
368 3354 110100011010 110100 11010 -0.0125552
369 3356 110100011100 110100 11100 -0.002482
370 3363 110100100011 110100 100011 0.00787954
371 3365 110100100101 110100 100101 0.00280435
372 3366 110100100110 110100 100110 0.000647577
373 3369 110100101001 110100 101001 -0.0125552
374 3370 110100101010 110100 101010 -0.0081238
375 3372 110100101100 110100 101100 -0.00148959
376 3377 110100110001 110100 110001 -0.002482
377 3378 110100110010 110100 110010 -0.00148959
378 3380 110100110100 110100 110100 -0.000277085
379 3384 110100111000 110100 111000 0.000193301
380 3591 111000000111 111000 111 0.11562
381 3595 111000001011 111000 1011 -0.000532966
382 3597 111000001101 111000 1101 -0.00477519
383 3598 111000001110 111000 1110 0.0341124
384 3603 111000010011 111000 10011 -0.00477519
385 3605 111000010101 111000 10101 -0.0576562
386 3606 111000010110 111000 10110 -0.00477519
387 3609 111000011001 111000 11001 0.000193301
388 3610 111000011010 111000 11010 -8.9469e-05
389 3612 111000011100 111000 11100 0.0113522
390 3619 111000100011 111000 100011 0.0341124
391 3621 111000100101 111000 100101 -0.00477519
392 3622 111000100110 111000 100110 -0.000532966
393 3625 111000101001 111000 101001 -8.9469e-05
394 3626 111000101010 111000 101010 -0.0117216
395 3628 111000101100 111000 101100 -8.9469e-05
396 3633 111000110001 111000 110001 0.0113522
397 3634 111000110010 111000 110010 -8.9469e-05
398 3636 111000110100 111000 110100 0.000193301
399 3640 111000111000 111000 111000 0.00263018
