0 51 0.000593411
1 53 0.00563868
2 54 0.0173482
3 57 0.0173482
4 58 0.0703841
5 60 0.140751
6 83 0.00563868
7 85 0.0211212
8 86 0.0975307
9 89 0.0975307
10 90 0.528631
11 92 0.0703841
12 99 0.0173482
13 101 0.0975307
14 102 0.0205277
15 105 0.388132
16 106 0.0975307
17 108 0.0173482
18 147 0.0173482
19 149 0.0975307
20 150 0.388132
21 153 0.0205277
22 154 0.0975307
23 156 0.0173482
24 163 0.0703841
25 165 0.528631
26 166 0.0975307
27 169 0.0975307
28 170 0.0211212
29 172 0.00563868
30 195 0.140751
31 197 0.0703841
32 198 0.0173482
33 201 0.0173482
34 202 0.00563868
35 204 0.000593411
