0 3855 -0.000457156
1 3863 2.53832e-06
2 3867 0.000809525
3 3869 -0.000259008
4 3870 -2.67768e-06
5 3879 -0.000804613
6 3883 2.56629e-06
7 3885 -2.24895e-06
8 3886 0.000253989
9 3891 -4.10966e-05
10 3893 1.28105e-05
11 3894 -0.000935563
12 3897 0.000941962
13 3898 -6.25115e-06
14 3900 0.000619669
15 3911 -0.000254049
16 3915 2.67761e-06
17 3917 -2.53849e-06
18 3918 0.000804095
19 3923 -6.25166e-06
20 3925 0.000619709
21 3926 0.000935275
22 3929 0.000942252
23 3930 -4.12283e-05
24 3932 1.31161e-05
25 3939 -0.000935642
26 3941 0.000935425
27 3942 0.00318433
28 3945 1.77428e-10
29 3946 0.000935276
30 3948 -0.000935486
31 3953 -4.11731e-06
32 3954 0.00119124
33 3956 0.000376235
34 3960 -4.43751e-06
35 3975 2.24884e-06
36 3979 0.000259068
37 3981 -0.000809007
38 3982 -2.5665e-06
39 3987 0.000942041
40 3989 0.000942101
41 3990 1.77428e-10
42 3993 0.00319742
43 3994 0.000942251
44 3996 0.000941885
45 4003 1.28108e-05
46 4005 -4.12288e-05
47 4006 0.000935426
48 4009 0.0009421
49 4010 0.000619709
50 4012 -6.55665e-06
51 4017 -0.00119913
52 4018 -4.06815e-06
53 4020 -3.53147e-06
54 4024 -0.000384351
55 4035 0.000619749
56 4037 -6.55724e-06
57 4038 -0.000935564
58 4041 0.000941963
59 4042 1.31164e-05
60 4044 -4.13611e-05
61 4049 0.000384447
62 4050 4.43738e-06
63 4052 4.11702e-06
64 4056 0.00120031
65 4065 3.5313e-06
66 4066 -0.000376331
67 4068 -0.00119243
68 4072 4.06789e-06
69 4080 -0.000945393
70 5903 2.53832e-06
71 5911 0.0105832
72 5915 0.0127607
73 5917 -0.011826
74 5918 -0.0125872
75 5927 0.0127655
76 5931 0.015327
77 5933 -0.0142504
78 5934 -0.0151146
79 5939 2.339e-06
80 5941 0.0125866
81 5942 0.0134576
82 5945 0.0152298
83 5946 0.0161563
84 5948 -1.00469e-05
85 5959 0.0118273
86 5963 0.0142527
87 5965 -0.0132586
88 5966 -0.0141762
89 5971 0.0125886
90 5973 3.74369e-06
91 5974 -0.0127594
92 5977 0.0141777
93 5978 -0.000239804
94 5980 0.0142511
95 5987 0.0152327
96 5989 -0.014168
97 5990 -0.0306574
98 5993 6.05744e-06
99 5994 -0.0185482
100 5996 0.0172452
101 6001 -0.0149635
102 6002 -0.0160539
103 6004 -0.0151146
104 6008 -0.0182909
105 6023 0.012588
106 6027 0.0151162
107 6029 -0.0141695
108 6030 -0.0149635
109 6035 0.0134585
110 6037 0.0127668
111 6038 4.31862e-06
112 6041 0.0306596
113 6042 0.0160555
114 6044 0.0152302
115 6051 0.0161579
116 6053 0.000255763
117 6054 -0.0160452
118 6057 0.0185593
119 6058 6.0795e-06
120 6060 0.0182906
121 6065 -0.0160468
122 6066 -0.017028
123 6068 -0.0161561
124 6072 -0.019493
125 6083 9.34765e-06
126 6085 0.014252
127 6086 0.0152322
128 6089 0.0172463
129 6090 0.0182929
130 6092 3.47934e-06
131 6097 0.0151162
132 6098 0.0161581
133 6100 0.015327
134 6104 0.01855
135 6113 0.0182926
136 6114 0.0194953
137 6116 0.0185575
138 6120 0.0223772
139 6128 4.06789e-06
140 6927 0.000809525
141 6935 0.0127607
142 6939 0.0106504
143 6941 -0.0125843
144 6942 -0.0127567
145 6951 0.0153681
146 6955 0.0127606
147 6957 -0.0141725
148 6958 -0.0142573
149 6963 -0.000123677
150 6965 0.0152269
151 6966 0.0163934
152 6969 0.0125839
153 6970 0.0134547
154 6972 -0.000939084
155 6983 0.0142589
156 6987 0.0127581
157 6989 -0.0141695
158 6990 -0.0153605
159 6995 0.0134561
160 6997 -0.000933811
161 6998 -0.0163929
162 7001 0.0125859
163 7002 -0.000125899
164 7004 0.0152272
165 7011 0.0163951
166 7013 -0.018277
167 7014 -0.0382842
168 7017 5.27835e-06
169 7018 -0.0163929
170 7020 0.0182868
171 7025 -0.0160467
172 7026 -0.0170692
173 7028 -0.0182867
174 7032 -0.0160501
175 7047 0.0141742
176 7051 0.0125857
177 7053 -0.0132109
178 7054 -0.0141695
179 7059 0.0125854
180 7061 0.0144975
181 7062 5.39488e-06
182 7065 0.0247088
183 7066 0.012586
184 7068 0.0144875
185 7075 0.0152286
186 7077 0.00026974
187 7078 -0.018277
188 7081 0.0144974
189 7082 -0.00093381
190 7084 0.0172405
191 7089 -0.015271
192 7090 -0.0160468
193 7092 -0.0185444
194 7096 -0.0161626
195 7107 -0.000939204
196 7109 0.0172426
197 7110 0.0182889
198 7113 0.0144892
199 7114 0.015229
200 7116 0.000254816
201 7121 0.0161644
202 7122 0.0160519
203 7124 0.01855
204 7128 0.0152793
205 7137 0.0185465
206 7138 0.0182889
207 7140 0.0225757
208 7144 0.01855
209 7152 0.00120031
210 7439 -0.000259008
211 7447 -0.011826
212 7451 -0.0125843
213 7453 0.0100483
214 7454 0.0118224
215 7463 -0.0142632
216 7467 -0.0151145
217 7469 0.0118227
218 7470 0.0138768
219 7475 -2.84103e-06
220 7477 -0.0118224
221 7478 -0.0142561
222 7481 -0.0125829
223 7482 -0.0151098
224 7484 0.000256755
225 7495 -0.0138783
226 7499 -0.0151117
227 7501 0.0118204
228 7502 0.0142564
229 7507 -0.0151115
230 7509 0.000252763
231 7510 0.0142558
232 7513 -0.0125849
233 7514 -4.02122e-07
234 7516 -0.0118226
235 7523 -0.0182872
236 7525 0.0142489
237 7526 0.0340986
238 7529 -5.10027e-06
239 7530 0.0182848
240 7532 -0.0142566
241 7537 0.0151069
242 7538 0.0182849
243 7540 0.0138768
244 7544 0.01511
245 7559 -0.0151116
246 7563 -0.0164083
247 7565 0.0125782
248 7566 0.0151069
249 7571 -0.0161621
250 7573 -0.012591
251 7574 -5.11839e-06
252 7577 -0.027166
253 7578 -0.0161627
254 7580 -0.0125829
255 7587 -0.0194887
256 7589 -1.55171e-05
257 7590 0.0182754
258 7593 -0.0161711
259 7594 0.000374202
260 7596 -0.0151099
261 7601 0.0161542
262 7602 0.0194826
263 7604 0.0151099
264 7608 0.0164065
